date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
15/1/2022,Negeri Sembilan,111,1,101,1544,3,27,0,76,8,24,7,73,7,7,17,7,36,16,14,7,5,2,0
15/1/2022,Pahang,195,3,218,2333,19,48,1,127,19,34,21,124,16,13,21,21,58,28,24,14,11,3,2
15/1/2022,Perak,120,5,196,1435,0,14,1,89,16,11,3,86,20,6,5,3,35,22,12,17,9,7,4
15/1/2022,Perlis,3,0,26,209,0,0,0,2,1,0,1,2,0,0,0,1,2,0,0,0,0,0,0
15/1/2022,Pulau Pinang,200,38,207,1557,34,63,1,120,16,33,11,132,24,6,27,11,47,50,20,15,11,11,2
15/1/2022,Sabah,265,1,104,5127,4,71,1,172,21,49,17,178,20,18,31,17,67,46,28,37,18,1,1
15/1/2022,Sarawak,13,2,17,153,0,4,0,6,3,2,0,10,1,0,2,0,3,4,2,1,0,1,0
15/1/2022,Selangor,837,120,766,10678,10,146,2,574,115,95,35,600,84,42,53,35,237,198,91,74,65,15,4
15/1/2022,Terengganu,57,1,126,1061,0,15,1,35,6,11,1,39,6,7,4,1,9,21,6,3,4,2,0
15/1/2022,W.P. Kuala Lumpur,276,125,191,3721,3,50,1,176,49,24,13,206,33,13,11,13,60,66,42,38,25,8,0
15/1/2022,W.P. Labuan,15,1,6,103,0,4,0,8,3,3,2,10,0,3,0,2,2,5,2,1,0,0,0
15/1/2022,W.P. Putrajaya,5,0,17,438,0,0,0,4,1,0,0,5,0,0,0,0,2,2,0,1,0,0,0
16/1/2022,Johor,371,8,192,7301,67,88,0,249,34,53,50,229,39,18,35,50,99,58,38,34,25,9,5
16/1/2022,Kedah,175,1,188,1495,4,38,1,123,13,33,32,98,10,9,24,32,42,26,13,17,7,3,0
16/1/2022,Kelantan,160,2,303,2277,10,28,2,118,12,21,18,103,18,7,14,18,41,23,16,23,13,4,1
16/1/2022,Melaka,144,0,224,1290,21,34,0,93,17,29,11,98,6,10,19,11,42,31,15,10,6,0,0
16/1/2022,Negeri Sembilan,203,21,87,1659,108,27,1,154,21,18,7,168,10,5,13,7,124,18,14,12,5,3,2
16/1/2022,Pahang,207,2,157,2380,4,52,2,131,22,32,27,133,15,14,18,27,65,41,15,12,10,5,0
16/1/2022,Perak,120,4,142,1413,14,27,1,82,10,15,4,77,23,9,6,4,24,26,12,15,14,5,4
16/1/2022,Perlis,3,0,13,199,0,0,0,3,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0
16/1/2022,Pulau Pinang,178,8,185,1550,11,51,0,110,17,39,13,106,20,15,24,13,33,32,23,18,9,9,2
16/1/2022,Sabah,213,2,58,5282,37,34,2,157,20,22,30,141,19,8,14,30,65,40,24,12,15,2,2
16/1/2022,Sarawak,6,2,23,135,0,2,0,1,3,2,0,4,0,1,1,0,2,1,1,0,0,0,0
16/1/2022,Selangor,914,65,717,10874,15,186,4,602,122,124,51,660,66,50,74,51,251,240,93,76,43,18,5
16/1/2022,Terengganu,63,2,129,995,0,15,0,40,8,11,0,43,9,5,6,0,12,16,10,5,4,3,2
16/1/2022,W.P. Kuala Lumpur,226,145,136,3811,1,40,1,143,42,24,13,165,24,10,14,13,46,52,37,30,13,10,1
16/1/2022,W.P. Labuan,14,1,13,104,0,5,0,7,2,4,0,10,0,0,4,0,3,3,2,2,0,0,0
16/1/2022,W.P. Putrajaya,13,0,17,434,0,2,0,11,0,2,0,11,0,1,1,0,5,3,3,0,0,0,0
17/1/2022,Johor,351,30,0,7651,37,93,1,219,38,64,22,226,39,28,36,22,78,68,44,36,23,14,2
17/1/2022,Kedah,268,5,230,1532,26,53,0,198,17,39,56,150,21,15,24,56,70,37,28,15,15,4,2
17/1/2022,Kelantan,172,1,309,2139,17,39,0,116,17,33,32,79,28,11,22,32,27,15,24,13,17,8,3
17/1/2022,Melaka,201,8,27,1464,87,27,4,148,22,12,78,101,10,1,11,78,47,27,16,11,8,1,1
17/1/2022,Negeri Sembilan,83,0,135,1605,9,7,0,64,12,4,6,66,6,2,2,6,42,9,5,10,4,1,1
17/1/2022,Pahang,127,0,109,2398,8,24,1,92,10,18,15,77,17,2,16,15,32,23,11,11,9,8,0
17/1/2022,Perak,103,6,69,1447,1,20,2,68,13,14,4,67,18,4,10,4,26,18,12,11,12,6,0
17/1/2022,Perlis,8,0,13,194,0,0,0,8,0,0,0,7,1,0,0,0,3,2,2,0,1,0,0
17/1/2022,Pulau Pinang,84,5,358,1274,0,15,0,57,12,12,4,57,11,5,7,4,23,15,8,11,7,3,1
17/1/2022,Sabah,163,0,327,5117,0,38,0,110,15,29,9,108,17,4,25,9,42,36,16,14,11,2,4
17/1/2022,Sarawak,9,1,20,124,0,1,0,3,5,1,0,6,2,0,1,0,3,1,0,2,1,0,1
17/1/2022,Selangor,524,45,842,10551,6,122,2,333,67,94,23,360,42,31,63,23,130,131,61,38,29,11,2
17/1/2022,Terengganu,64,0,49,1007,0,7,0,52,5,6,7,43,8,5,1,7,14,14,7,8,3,4,1
17/1/2022,W.P. Kuala Lumpur,168,79,389,3590,8,33,3,98,34,18,16,116,18,8,10,16,37,35,30,14,15,3,0
17/1/2022,W.P. Labuan,3,0,19,88,0,2,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0
17/1/2022,W.P. Putrajaya,14,0,11,437,0,4,0,9,1,4,1,8,1,1,3,1,0,7,1,0,0,1,0
18/1/2022,Johor,464,5,157,7958,47,93,3,311,57,67,42,303,52,28,39,42,128,89,43,43,30,14,8
18/1/2022,Kedah,403,10,238,1697,141,78,1,295,29,56,170,154,23,13,43,170,68,35,26,25,15,8,0
18/1/2022,Kelantan,295,0,300,2133,32,61,1,209,24,54,39,167,35,19,35,39,64,39,29,35,19,14,2
18/1/2022,Melaka,133,6,219,1376,18,25,0,95,13,22,11,93,7,10,12,11,42,35,11,5,5,2,0
18/1/2022,Negeri Sembilan,171,33,106,1670,51,23,0,121,27,14,18,119,20,3,11,18,64,24,11,20,17,2,1
18/1/2022,Pahang,167,1,423,2140,5,41,0,112,14,33,22,99,13,6,27,22,39,33,16,11,9,4,0
18/1/2022,Perak,86,3,233,1300,15,14,1,66,5,6,4,56,19,2,4,4,21,19,6,10,9,8,2
18/1/2022,Perlis,11,0,41,164,0,4,0,7,0,2,1,4,4,1,1,1,0,1,2,1,3,1,0
18/1/2022,Pulau Pinang,201,13,158,1317,9,59,3,117,22,33,19,127,22,19,14,19,49,38,20,20,16,4,2
18/1/2022,Sabah,201,0,174,5143,8,49,0,122,30,38,21,123,19,17,21,21,55,25,26,17,11,4,4
18/1/2022,Sarawak,16,0,28,112,0,3,0,7,6,2,0,10,4,0,2,0,2,2,3,3,2,2,0
18/1/2022,Selangor,679,66,567,10661,43,124,3,462,90,84,71,464,54,27,57,71,174,155,80,55,38,14,2
18/1/2022,Terengganu,68,0,171,903,0,10,0,52,6,7,2,50,9,5,2,2,15,12,10,13,2,6,1
18/1/2022,W.P. Kuala Lumpur,322,135,237,3675,16,36,3,212,71,24,23,245,30,7,17,23,90,87,38,30,26,3,1
18/1/2022,W.P. Labuan,10,0,8,90,3,3,0,6,1,3,1,6,0,2,1,1,1,5,0,0,0,0,0
18/1/2022,W.P. Putrajaya,18,2,33,422,0,4,0,9,5,4,0,13,1,0,4,0,4,5,3,1,0,0,1
19/1/2022,Johor,466,16,29,8394,27,115,3,305,43,81,44,294,47,30,51,44,107,86,47,54,28,13,6
19/1/2022,Kedah,259,16,219,1736,60,63,0,178,18,43,77,121,17,14,29,77,54,34,23,10,10,5,2
19/1/2022,Kelantan,295,6,243,2184,54,44,1,224,26,32,69,172,22,16,16,69,55,49,36,32,13,6,3
19/1/2022,Melaka,77,4,70,1382,21,7,1,55,14,6,17,49,4,3,3,17,23,8,13,5,3,1,0
19/1/2022,Negeri Sembilan,181,2,163,1687,44,32,1,129,19,19,30,118,14,11,8,30,56,37,15,10,9,3,2
19/1/2022,Pahang,170,5,122,2188,24,38,2,114,16,31,13,116,10,11,20,13,48,39,20,9,5,4,1
19/1/2022,Perak,138,8,107,1331,14,22,2,91,23,11,4,103,20,3,8,4,31,32,18,22,13,7,0
19/1/2022,Perlis,9,0,28,144,0,0,0,8,1,0,0,8,1,0,0,0,1,5,1,1,0,1,0
19/1/2022,Pulau Pinang,147,5,167,1295,11,30,1,101,15,18,18,106,5,7,11,18,48,29,18,11,2,2,1
19/1/2022,Sabah,242,0,429,4954,71,36,5,185,16,19,79,131,13,8,11,79,58,29,18,26,9,3,1
19/1/2022,Sarawak,21,3,24,109,0,3,1,7,10,1,0,19,1,0,1,0,3,10,4,2,0,0,1
19/1/2022,Selangor,776,27,879,10556,94,154,1,537,84,120,53,556,41,44,76,53,257,166,74,59,30,8,3
19/1/2022,Terengganu,68,10,81,890,0,14,0,46,8,11,4,41,12,5,6,4,10,17,9,5,9,3,0
19/1/2022,W.P. Kuala Lumpur,352,136,252,3774,36,66,0,198,88,29,40,246,36,13,16,40,83,76,38,49,27,8,1
19/1/2022,W.P. Labuan,6,0,11,85,1,1,0,5,0,1,1,4,0,0,1,1,2,0,0,2,0,0,0
19/1/2022,W.P. Putrajaya,22,1,24,420,0,10,0,9,3,9,2,11,0,2,7,2,4,4,3,0,0,0,0
20/1/2022,Johor,414,23,205,8601,29,101,2,267,44,74,27,267,46,37,37,27,104,84,49,30,21,17,8
20/1/2022,Kedah,275,44,277,1733,54,38,2,190,45,29,62,154,28,11,18,62,53,39,31,31,13,14,1
20/1/2022,Kelantan,360,11,361,2182,63,72,8,246,34,57,73,200,30,20,37,73,83,51,38,28,19,8,3
20/1/2022,Melaka,167,8,186,1363,29,34,1,102,30,28,8,114,17,9,19,8,61,26,17,10,14,2,1
20/1/2022,Negeri Sembilan,218,38,161,1742,92,27,0,159,32,12,79,104,23,5,7,79,45,26,18,15,17,5,1
20/1/2022,Pahang,244,6,230,2201,9,88,1,137,18,48,27,151,17,10,38,27,59,48,30,14,8,7,2
20/1/2022,Perak,124,6,142,1310,27,19,0,83,22,10,10,87,17,7,3,10,39,21,14,13,7,7,3
20/1/2022,Perlis,11,0,23,132,0,2,0,9,0,1,1,8,1,1,0,1,2,2,1,3,1,0,0
20/1/2022,Pulau Pinang,225,6,204,1316,76,33,1,160,31,17,83,114,11,3,14,83,54,28,19,13,8,1,2
20/1/2022,Sabah,256,0,173,5035,86,68,3,162,23,38,50,153,13,13,25,50,64,30,41,18,9,4,0
20/1/2022,Sarawak,14,0,10,112,0,3,0,4,7,2,4,6,2,1,1,4,0,5,0,1,1,0,1
20/1/2022,Selangor,894,98,914,10529,15,172,4,557,161,135,60,626,62,48,87,60,220,211,120,75,47,11,4
20/1/2022,Terengganu,65,5,75,878,0,17,2,33,13,8,3,43,11,4,4,3,14,10,9,10,4,5,2
20/1/2022,W.P. Kuala Lumpur,476,274,242,4008,34,60,1,283,132,29,38,346,63,9,20,38,100,100,54,92,49,10,4
20/1/2022,W.P. Labuan,1,0,13,73,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20/1/2022,W.P. Putrajaya,20,3,38,402,0,3,0,12,5,3,1,14,2,0,3,1,4,2,6,2,2,0,0
21/1/2022,Johor,444,16,95,8949,85,92,1,307,44,71,89,248,36,24,47,89,98,76,39,35,23,10,3
21/1/2022,Kedah,315,42,205,1842,44,57,0,207,51,43,60,186,25,15,28,60,58,60,38,30,19,5,1
21/1/2022,Kelantan,356,20,214,2323,89,52,2,252,50,38,94,192,31,9,29,94,88,40,34,30,20,6,5
21/1/2022,Melaka,197,21,216,1344,39,36,1,121,39,20,27,135,15,9,11,27,66,37,15,17,8,4,3
21/1/2022,Negeri Sembilan,340,0,187,1893,178,63,0,244,33,37,133,156,13,15,22,133,80,31,28,17,9,4,0
21/1/2022,Pahang,226,10,121,2306,30,37,3,164,22,23,37,142,23,7,16,37,61,40,29,12,15,8,0
21/1/2022,Perak,166,54,129,1346,10,21,4,97,44,13,5,114,34,4,9,5,38,33,18,25,21,13,0
21/1/2022,Perlis,14,3,12,134,0,2,0,12,0,2,0,9,3,1,1,0,1,4,1,3,2,1,0
21/1/2022,Pulau Pinang,310,21,203,1421,119,42,3,234,31,31,99,162,18,14,17,99,76,46,21,19,11,3,4
21/1/2022,Sabah,176,1,116,5092,11,39,1,121,15,19,20,118,18,8,11,20,51,34,19,14,6,8,4
21/1/2022,Sarawak,14,0,19,107,0,0,0,3,11,0,0,11,3,0,0,0,1,6,3,1,2,0,1
21/1/2022,Selangor,964,107,896,10593,38,182,7,612,163,131,70,661,79,49,82,70,243,208,122,88,61,14,4
21/1/2022,Terengganu,52,2,93,837,0,4,0,38,10,2,6,37,7,1,1,6,16,11,3,7,3,2,2
21/1/2022,W.P. Kuala Lumpur,425,190,264,4168,29,60,5,256,104,27,25,324,48,13,14,25,134,99,51,40,39,7,2
21/1/2022,W.P. Labuan,1,0,7,67,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21/1/2022,W.P. Putrajaya,46,2,27,421,0,14,0,24,8,14,2,29,1,6,8,2,6,18,5,0,1,0,0
22/1/2022,Johor,568,39,346,9169,37,91,2,391,84,76,41,408,43,29,47,41,151,123,79,55,33,9,1
22/1/2022,Kedah,342,47,226,1956,60,49,6,240,47,37,89,188,28,10,27,89,77,36,35,40,22,6,0
22/1/2022,Kelantan,430,40,288,2465,81,81,2,280,67,64,85,238,42,23,41,85,104,49,47,38,23,17,2
22/1/2022,Melaka,168,28,41,1470,35,35,0,83,50,29,13,111,15,8,21,13,43,34,21,13,11,4,0
22/1/2022,Negeri Sembilan,244,74,158,1979,69,35,4,157,48,23,53,141,27,9,14,53,41,43,30,27,20,6,1
22/1/2022,Pahang,190,12,82,2413,11,57,3,103,27,49,20,99,22,11,38,20,40,28,14,17,16,3,3
22/1/2022,Perak,136,24,137,1343,4,16,1,84,35,6,8,104,18,2,4,8,31,27,25,21,13,3,2
22/1/2022,Perlis,17,4,18,133,7,3,0,12,2,3,7,7,0,2,1,7,3,2,1,1,0,0,0
22/1/2022,Pulau Pinang,249,23,168,1502,55,41,0,171,37,26,14,194,15,8,18,14,101,45,27,21,11,4,0
22/1/2022,Sabah,218,0,171,5138,24,42,2,145,29,30,35,132,21,10,20,35,47,40,21,24,14,5,2
22/1/2022,Sarawak,14,1,12,109,0,1,1,6,6,0,0,11,3,0,0,0,4,3,2,2,3,0,0
22/1/2022,Selangor,1145,111,784,10952,11,215,3,723,204,160,96,795,75,56,104,96,323,259,119,94,55,17,3
22/1/2022,Terengganu,48,0,102,781,0,9,1,27,11,7,1,33,7,2,5,1,8,16,6,3,6,0,1
22/1/2022,W.P. Kuala Lumpur,314,90,290,4191,47,63,2,202,47,35,47,213,19,9,26,47,78,83,30,22,15,4,0
22/1/2022,W.P. Labuan,5,0,21,51,0,2,0,3,0,0,1,4,0,0,0,1,1,1,1,1,0,0,0
22/1/2022,W.P. Putrajaya,28,5,14,435,0,11,0,8,9,11,0,17,0,2,9,0,1,11,3,2,0,0,0
23/1/2022,Johor,524,54,266,9424,68,100,5,347,72,73,50,356,45,22,51,50,160,87,63,46,32,10,3
23/1/2022,Kedah,289,22,217,2028,75,56,1,197,35,44,95,131,18,17,27,95,51,36,22,22,13,4,1
23/1/2022,Kelantan,223,15,296,2392,41,48,3,146,26,35,39,115,33,5,30,39,48,22,24,21,18,13,2
23/1/2022,Melaka,201,18,154,1517,40,37,0,116,48,26,20,145,10,8,18,20,79,41,11,14,7,3,0
23/1/2022,Negeri Sembilan,258,26,133,2104,94,34,0,174,50,24,89,121,23,4,20,89,33,32,30,26,19,3,1
23/1/2022,Pahang,264,6,217,2460,56,75,1,167,21,63,37,144,20,15,48,37,68,44,21,11,14,6,0
23/1/2022,Perak,159,29,62,1439,23,21,0,95,43,14,7,115,23,5,9,7,41,37,15,22,14,6,3
23/1/2022,Perlis,13,3,10,136,0,3,0,8,2,3,1,8,1,2,1,1,5,2,1,0,1,0,0
23/1/2022,Pulau Pinang,206,28,204,1504,53,27,1,141,37,25,12,152,17,8,17,12,84,28,22,18,10,6,1
23/1/2022,Sabah,172,0,134,5175,24,44,2,107,19,29,27,100,16,11,18,27,31,35,18,16,8,5,3
23/1/2022,Sarawak,14,1,17,106,0,3,0,6,5,1,2,9,2,1,0,2,3,4,1,1,1,1,0
23/1/2022,Selangor,1063,102,759,11255,27,197,3,630,233,154,68,750,78,46,108,68,266,262,131,91,58,17,3
23/1/2022,Terengganu,56,6,70,764,0,11,0,34,11,4,2,38,12,2,2,2,17,9,5,7,5,2,5
23/1/2022,W.P. Kuala Lumpur,379,181,251,4319,31,82,1,209,87,37,18,294,30,10,27,18,108,92,55,39,20,8,2
23/1/2022,W.P. Labuan,10,0,10,51,0,3,0,5,2,3,0,6,1,1,2,0,4,1,1,0,1,0,0
23/1/2022,W.P. Putrajaya,25,1,14,446,0,5,0,11,9,5,1,16,3,1,4,1,4,10,2,0,2,1,0
24/1/2022,Johor,450,28,670,9203,29,89,0,281,80,68,34,302,46,21,47,34,105,95,66,36,29,13,4
24/1/2022,Kedah,395,22,198,2224,111,82,3,273,37,62,122,178,31,19,43,122,85,34,27,32,19,7,5
24/1/2022,Kelantan,231,10,240,2382,54,33,0,174,24,28,54,120,29,14,14,54,55,28,18,19,15,11,3
24/1/2022,Melaka,80,10,23,1573,14,10,0,50,20,6,12,52,10,1,5,12,20,16,7,9,9,0,1
24/1/2022,Negeri Sembilan,238,18,102,2240,84,32,1,171,34,23,89,110,16,8,15,89,62,26,12,10,13,3,0
24/1/2022,Pahang,184,20,190,2453,16,47,0,120,17,26,27,117,14,7,19,27,49,27,23,18,8,4,2
24/1/2022,Perak,120,19,202,1357,3,20,0,73,27,10,7,78,25,6,4,7,22,24,15,17,17,6,2
24/1/2022,Perlis,4,0,3,137,0,1,0,2,1,0,0,3,0,0,0,0,1,1,0,1,0,0,0
24/1/2022,Pulau Pinang,222,13,195,1531,30,34,0,150,38,28,28,149,17,8,20,28,61,49,27,12,9,6,2
24/1/2022,Sabah,118,1,242,5049,3,27,0,76,15,16,11,74,17,5,11,11,32,20,17,5,11,4,2
24/1/2022,Sarawak,7,1,9,104,0,1,0,2,4,0,0,7,0,0,0,0,2,2,2,1,0,0,0
24/1/2022,Selangor,816,168,657,11411,11,147,4,464,201,91,57,568,88,37,54,57,187,197,112,72,67,18,3
24/1/2022,Terengganu,66,8,59,771,0,10,0,37,19,9,5,46,6,7,2,5,15,18,5,8,3,2,1
24/1/2022,W.P. Kuala Lumpur,249,88,283,4285,15,59,4,130,56,27,15,184,23,9,18,15,62,60,35,27,18,4,1
24/1/2022,W.P. Labuan,2,0,12,41,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
24/1/2022,W.P. Putrajaya,32,0,31,447,1,8,0,15,9,8,1,23,0,1,7,1,8,10,5,0,0,0,0
25/1/2022,Johor,567,30,586,9182,91,105,3,374,85,91,82,355,39,38,53,82,140,102,77,36,34,3,2
25/1/2022,Kedah,367,11,307,2284,72,69,0,252,46,49,91,199,25,19,30,91,87,46,31,35,17,6,2
25/1/2022,Kelantan,420,6,192,2610,93,80,4,284,52,68,94,224,34,23,45,94,101,50,42,31,22,10,2
25/1/2022,Melaka,194,12,503,1264,60,28,0,113,53,23,28,125,18,7,16,28,64,20,22,19,13,4,1
25/1/2022,Negeri Sembilan,201,15,164,2277,63,30,1,139,31,19,56,100,23,3,16,56,46,25,14,15,18,4,1
25/1/2022,Pahang,194,12,228,2418,21,47,2,118,27,36,22,121,15,6,30,22,46,33,22,20,9,6,0
25/1/2022,Perak,126,18,136,1345,24,15,2,78,31,8,13,87,18,2,6,13,33,19,17,18,12,5,1
25/1/2022,Perlis,8,0,6,139,0,4,0,4,0,3,2,2,1,0,3,2,0,1,1,0,1,0,0
25/1/2022,Pulau Pinang,219,15,149,1601,3,45,0,129,45,39,12,149,19,12,27,12,57,38,28,26,7,11,1
25/1/2022,Sabah,314,3,177,5183,64,68,1,208,37,42,86,170,16,13,29,86,60,59,33,18,10,4,2
25/1/2022,Sarawak,10,0,17,97,0,1,0,5,4,1,1,6,2,0,1,1,0,2,3,1,1,1,0
25/1/2022,Selangor,975,201,700,11680,10,174,5,566,230,117,73,699,77,38,79,73,237,230,137,95,61,13,3
25/1/2022,Terengganu,59,6,38,792,0,16,0,35,8,14,3,35,7,4,10,3,11,15,6,3,4,3,0
25/1/2022,W.P. Kuala Lumpur,378,107,301,4360,27,85,2,182,109,36,20,294,27,17,19,20,112,113,47,22,20,5,2
25/1/2022,W.P. Labuan,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2022,W.P. Putrajaya,34,6,46,435,2,1,0,24,9,1,5,28,0,1,0,5,7,13,6,2,0,0,0
26/1/2022,Johor,700,38,717,9163,94,184,7,381,128,114,66,472,48,33,81,66,184,143,89,56,30,14,4
26/1/2022,Kedah,455,16,336,2403,133,73,0,318,64,49,147,237,22,15,34,147,109,51,36,41,11,9,2
26/1/2022,Kelantan,357,3,71,2896,64,81,2,224,50,57,83,190,27,17,40,83,70,50,44,26,15,7,5
26/1/2022,Melaka,153,4,41,1375,13,22,1,97,33,18,9,121,5,3,15,9,50,52,14,5,3,1,1
26/1/2022,Negeri Sembilan,311,23,105,2483,73,49,3,211,48,41,63,189,18,12,29,63,95,47,31,16,12,5,1
26/1/2022,Pahang,256,8,385,2288,102,48,3,175,30,41,43,163,9,12,29,43,79,52,20,12,4,4,1
26/1/2022,Perak,148,11,145,1347,11,22,1,90,35,10,15,104,19,4,6,15,33,33,17,21,12,6,1
26/1/2022,Perlis,17,3,10,146,0,2,0,12,3,0,3,13,1,0,0,3,5,1,3,4,1,0,0
26/1/2022,Pulau Pinang,183,17,176,1607,9,33,1,119,30,22,7,145,9,5,17,7,52,42,29,22,5,1,3
26/1/2022,Sabah,335,0,198,5317,49,73,2,212,48,50,55,215,15,10,40,55,84,69,41,21,7,6,2
26/1/2022,Sarawak,13,0,23,87,0,1,0,8,4,1,0,10,2,1,0,0,2,3,4,1,1,1,0
26/1/2022,Selangor,1318,192,911,12084,58,223,5,815,275,147,110,934,103,36,111,110,324,318,186,106,79,21,3
26/1/2022,Terengganu,69,5,85,776,0,15,0,42,12,9,4,47,9,4,5,4,17,17,7,6,6,2,1
26/1/2022,W.P. Kuala Lumpur,390,104,401,4349,26,101,1,201,87,56,28,293,13,22,34,28,129,96,46,22,9,3,1
26/1/2022,W.P. Labuan,1,0,7,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26/1/2022,W.P. Putrajaya,38,5,35,438,0,9,0,20,9,9,1,27,1,4,5,1,4,14,5,4,0,1,0
27/1/2022,Johor,805,11,874,9093,79,166,3,524,112,131,82,546,46,43,88,82,229,137,102,78,30,13,3
27/1/2022,Kedah,428,13,312,2519,80,73,1,292,62,53,82,266,27,15,38,82,122,72,33,39,17,7,3
27/1/2022,Kelantan,395,4,437,2852,122,72,4,268,51,59,104,204,28,22,37,104,100,41,31,32,18,9,1
27/1/2022,Melaka,299,4,347,1327,90,45,1,176,77,28,53,199,19,16,12,53,114,46,29,10,14,4,1
27/1/2022,Negeri Sembilan,393,0,196,2680,208,61,8,287,37,47,156,173,17,14,33,156,102,39,17,15,13,2,2
27/1/2022,Pahang,300,2,238,2350,111,57,6,192,45,42,85,160,13,13,29,85,81,45,23,11,8,4,1
27/1/2022,Perak,142,4,96,1392,15,17,1,91,33,12,20,87,23,7,5,20,31,24,18,14,14,8,1
27/1/2022,Perlis,16,1,8,154,0,3,0,9,4,3,4,7,2,0,3,4,3,1,1,2,0,2,0
27/1/2022,Pulau Pinang,396,8,215,1788,176,50,2,281,63,29,135,217,15,6,23,135,116,44,32,25,7,6,2
27/1/2022,Sabah,342,13,136,5523,38,65,1,223,53,42,58,215,26,11,31,58,84,69,40,22,19,5,2
27/1/2022,Sarawak,19,0,18,87,0,1,0,7,11,1,1,12,5,0,1,1,6,2,3,1,4,1,0
27/1/2022,Selangor,1355,188,1100,12336,70,243,4,811,297,162,138,952,82,54,108,138,373,284,194,101,55,19,8
27/1/2022,Terengganu,68,1,74,770,0,11,0,43,14,8,5,47,8,4,4,5,22,14,9,2,5,3,0
27/1/2022,W.P. Kuala Lumpur,420,75,330,4437,25,92,1,209,118,53,26,324,17,18,35,26,133,125,40,26,12,3,2
27/1/2022,W.P. Labuan,18,4,5,39,0,4,0,10,4,2,4,11,1,0,2,4,2,2,4,3,0,1,0
27/1/2022,W.P. Putrajaya,43,4,23,458,0,9,0,21,13,7,4,30,2,0,7,4,11,14,2,3,1,1,0
28/1/2022,Johor,704,15,293,9501,22,148,4,450,102,114,73,480,37,37,77,73,194,158,92,36,20,11,6
28/1/2022,Kedah,511,5,328,2702,119,109,2,334,66,80,63,340,28,26,54,63,165,76,58,41,17,7,4
28/1/2022,Kelantan,338,0,285,2905,28,100,1,193,44,77,41,192,28,15,62,41,80,43,41,28,18,8,2
28/1/2022,Melaka,357,1,147,1536,161,65,0,226,66,40,50,259,8,8,32,50,162,57,25,15,6,2,0
28/1/2022,Negeri Sembilan,308,16,160,2828,85,59,3,189,57,50,52,190,12,12,38,52,109,39,32,10,6,3,3
28/1/2022,Pahang,276,12,162,2462,51,61,1,175,39,42,48,159,26,13,29,48,80,46,20,13,16,9,1
28/1/2022,Perak,151,9,154,1386,6,25,1,85,40,18,9,110,14,11,7,9,33,34,22,21,5,9,0
28/1/2022,Perlis,18,0,15,157,5,5,0,12,1,3,2,9,4,0,3,2,3,4,0,2,2,1,1
28/1/2022,Pulau Pinang,242,11,209,1821,14,51,1,137,53,36,13,173,19,16,20,13,73,49,32,19,15,4,0
28/1/2022,Sabah,358,5,169,5710,47,75,2,224,57,49,57,227,24,13,36,57,92,69,44,22,12,5,7
28/1/2022,Sarawak,11,0,17,81,0,1,0,2,8,0,0,11,0,0,0,0,4,3,3,1,0,0,0
28/1/2022,Selangor,1656,189,986,13005,75,287,5,978,386,216,157,1168,106,63,153,157,514,374,166,114,78,23,5
28/1/2022,Terengganu,60,2,68,762,0,17,0,37,6,6,5,33,16,5,1,5,14,11,7,1,10,5,1
28/1/2022,W.P. Kuala Lumpur,480,102,259,4658,18,144,0,200,136,66,18,373,23,18,48,18,154,137,56,26,17,4,2
28/1/2022,W.P. Labuan,3,0,1,41,0,0,0,2,1,0,0,3,0,0,0,0,1,1,1,0,0,0,0
28/1/2022,W.P. Putrajaya,49,6,32,475,1,17,0,24,8,13,4,31,1,3,10,4,11,15,4,1,0,1,0
29/1/2022,Johor,783,29,956,9328,27,165,6,487,125,132,66,525,60,43,89,66,237,151,77,60,44,13,3
29/1/2022,Kedah,442,8,281,2863,128,86,0,283,73,62,79,281,19,14,48,79,146,71,44,20,10,7,2
29/1/2022,Kelantan,350,2,348,2906,38,74,0,230,46,55,57,198,40,16,39,57,82,53,35,28,25,8,7
29/1/2022,Melaka,269,8,5,1799,82,44,2,169,54,30,39,186,14,12,18,39,101,59,14,12,9,2,3
29/1/2022,Negeri Sembilan,317,1,141,3004,70,57,1,193,66,43,76,181,17,12,31,76,89,51,19,22,14,1,2
29/1/2022,Pahang,190,2,278,2373,9,41,2,113,34,30,26,114,20,10,20,26,45,47,13,9,16,3,1
29/1/2022,Perak,199,8,175,1410,9,29,1,115,54,13,16,151,19,4,9,16,52,39,32,28,8,9,2
29/1/2022,Perlis,28,1,3,182,1,11,0,16,1,8,2,18,0,4,4,2,8,4,5,1,0,0,0
